decade,airplane_damage,month,make,model,nature,accident_country,phase,total_occupants,total_fatalities,total_survivors
1960,Damaged beyond repair,5,Bristol,170 Freighter 31M,Military,France,Approach ,11,8,3
1960,Damaged beyond repair,5,Bristol,170 Freighter 31M,Military,Pakistan,Unknown ,0,0,0
1960,Damaged beyond repair,5,Bristol,170 Freighter 31M,Unknown,France,Standing ,0,0,0
1960,Damaged beyond repair,5,Bristol,175 Britannia 101,Domestic Scheduled Passenger,Mexico,Landing ,82,0,82
1960,Damaged beyond repair,5,Bristol,175 Britannia 101,International Scheduled Passenger,Sudan,Landing ,27,0,27
1960,Damaged beyond repair,5,Bristol,175 Britannia 101,International Scheduled Passenger,United States of America,Approach ,40,27,13
1960,Damaged beyond repair,5,Bristol,175 Britannia 101,Int'l Non Scheduled Passenger,Slovenia,Approach ,117,98,19
1960,Damaged beyond repair,5,Bristol,175 Britannia 253,Military,Yemen,Landing ,0,0,0
1960,Damaged beyond repair,5,Britten-Norman,BN-2 Islander,Domestic Scheduled Passenger,Costa Rica,Approach ,20,20,0
1960,Damaged beyond repair,5,Britten-Norman,BN-2 Islander,Unknown,Argentina,Unknown ,0,0,0
1960,Damaged beyond repair,5,Britten-Norman,BN-2 Islander,Unknown,Papua New Guinea,Unknown ,0,0,0
1960,Damaged beyond repair,5,Britten-Norman,BN-2A Islander,Delivery,Atlantic Ocean,En route ,2,2,0
1960,Damaged beyond repair,5,Britten-Norman,BN-2A Islander,Delivery,Greenland,Approach ,1,0,1
1960,Damaged beyond repair,5,Britten-Norman,BN-2A Islander,Ferry/positioning,Netherlands,En route ,2,2,0
1960,Damaged beyond repair,5,Britten-Norman,BN-2A Islander,Unknown,Malaysia,Landing ,0,0,0
1960,Damaged beyond repair,5,Canadair,C-4 Argonaut,Int'l Non Scheduled Passenger,United Kingdom,Approach ,84,72,12
1960,Damaged beyond repair,5,Canadair,C-4 Argonaut,Training,Kenya,Approach ,3,0,3
1960,Damaged beyond repair,5,Canadair,C-4-1 Argonaut,Cargo,Venezuela,Unknown ,3,0,3
1960,Damaged beyond repair,5,Canadair,CL-44D4-2,Cargo,United States of America,Landing ,10,0,10
1960,Damaged beyond repair,5,Canadair,CP-107 Argus Mk.2,Military,Atlantic Ocean,En route ,15,15,0
1960,Damaged beyond repair,5,Canadair,DC-4M1 North Star,-,United States of America,Standing ,0,0,0
1960,Damaged beyond repair,5,Canadian,Vickers PBV-1A Canso,Unknown,Brazil,Landing ,0,0,0
1960,Damaged beyond repair,5,Canadian,Vickers PBV-1A Canso (PBY-5A),Cargo,Brazil,En route ,0,0,0
1960,Damaged beyond repair,5,Canadian,Vickers PBV-1A Canso (PBY-5A),Cargo,Brazil,Landing ,14,4,10
1960,Damaged beyond repair,5,Chase,YC-122C Avitruc,Cargo,Atlantic Ocean,En route ,4,4,0
1960,Damaged beyond repair,5,Consolidated,C-87 Liberator Express,Unknown,Bolivia,Unknown ,0,0,0
1960,Damaged beyond repair,5,Consolidated,Canso A,Fire fighting,Canada,Maneuvering ,2,1,1
1960,Damaged beyond repair,5,Consolidated,Canso A,Military,Denmark,En route ,8,1,7
1960,Damaged beyond repair,5,Consolidated,PB2B-1 Catalina,Fire fighting,United States of America,En route ,4,4,0
1960,Damaged beyond repair,5,Consolidated,PBY-5 Catalina,Fire fighting,France,Maneuvering ,0,0,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Cargo,Canada,Landing ,3,3,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Domestic Non Scheduled Passenger,Colombia,Initial climb ,13,12,1
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Domestic Scheduled Passenger,Greenland,Landing ,21,15,6
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Fire fighting,Canada,Maneuvering ,2,2,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Military,Brazil,Unknown ,23,23,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Military,Chile,Unknown ,3,3,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Passenger,Colombia,En route ,6,2,4
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Passenger,Colombia,Unknown ,13,6,7
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Passenger,Peru,Unknown ,27,20,7
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Scheduled Passenger,Papua New Guinea,Landing ,11,0,11
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Training,Brazil,En route ,4,4,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Training,France,Landing ,0,0,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Unknown,Belize,Unknown ,0,0,0
1960,Damaged beyond repair,5,Consolidated,PBY-5A Canso,Unknown,Colombia,En route ,0,0,0
1960,Damaged beyond repair,5,Consolidated,PBY-6A Catalina,-,Greenland,Standing ,0,0,0
1960,Damaged beyond repair,5,Consolidated,PBY-6A Catalina,Fire fighting,United States of America,En route ,2,2,0
1960,Damaged beyond repair,5,Consolidated,PBY-6A Catalina,Military,Greenland,En route ,28,0,28
1960,Damaged beyond repair,5,Consolidated,PBY-6A Catalina,Training,United States of America,Landing ,2,0,2
1960,Damaged beyond repair,5,Convair,C-131E (CV-440),Military,United States of America,Initial climb ,20,1,19
1960,Damaged beyond repair,5,Convair,C-131E (CV-440),Military,Unknown country,Unknown ,0,0,0
1960,Damaged beyond repair,5,Convair,CV-240-0,Domestic Scheduled Passenger,Brazil,Approach ,25,23,2
1960,Damaged beyond repair,5,Convair,CV-240-0,Domestic Scheduled Passenger,Japan,Landing ,42,20,22
1960,Damaged beyond repair,5,Convair,CV-240-0,Unknown,Brazil,Unknown ,0,0,0
1960,Damaged beyond repair,5,Convair,CV-240-0,Unknown,United States of America,En route ,2,2,0
1960,Damaged beyond repair,5,Convair,CV-240-1,Executive,United States of America,Landing ,16,0,16
1960,Damaged beyond repair,5,Convair,CV-240-1,Unknown,Japan,Unknown ,0,0,0
1960,Damaged beyond repair,5,Convair,CV-240-2,Domestic Non Scheduled Passenger,Brazil,Approach ,40,1,39
1960,Damaged beyond repair,5,Convair,CV-240-23,Unknown,Indonesia,Unknown ,0,0,0
1960,Damaged beyond repair,5,Convair,CV-240-4,Int'l Non Scheduled Passenger,Italy,Approach ,34,1,33
1960,Damaged beyond repair,5,Convair,CV-240-53 (C-131A),-,Paraguay,Standing ,0,0,0
1960,Damaged beyond repair,5,Convair,CV-240-53 (C-131A),Scheduled Passenger,Argentina,Approach ,24,0,24
1960,Damaged beyond repair,5,Convair,CV-340,Domestic Scheduled Passenger,United States of America,Approach ,42,0,42
1960,Damaged beyond repair,5,Convair,CV-340-38,Domestic Scheduled Passenger,United States of America,Approach ,42,0,42
1960,Damaged beyond repair,5,Convair,CV-340-54,Passenger,Chile,En route ,30,0,30
1960,Damaged beyond repair,5,Convair,CV-340-59,Passenger,Brazil,Landing ,9,0,9
1960,Damaged beyond repair,5,Convair,CV-340-62,Domestic Scheduled Passenger,Brazil,Approach ,54,54,0
1960,Damaged beyond repair,5,Convair,CV-340-62,International Scheduled Passenger,Saudi Arabia,Approach ,11,11,0
1960,Damaged beyond repair,5,Convair,CV-440,Domestic Scheduled Passenger,Sweden,Approach ,43,31,12
1960,Damaged beyond repair,5,Convair,CV-440,Domestic Scheduled Passenger,United States of America,Initial climb ,40,0,40
1960,Damaged beyond repair,5,Convair,CV-440,Domestic Scheduled Passenger,United States of America,Takeoff ,16,0,16
1960,Damaged beyond repair,5,Convair,CV-440,Unknown,Montenegro,Landing ,0,0,0
1960,Damaged beyond repair,5,Convair,CV-440-0,Domestic Scheduled Passenger,Germany,Approach ,46,46,0
1960,Damaged beyond repair,5,Convair,CV-440-62,Domestic Scheduled Passenger,Spain,Approach ,18,18,0
1960,Damaged beyond repair,5,Convair,CV-440-62,Int'l Non Scheduled Passenger,Morocco,Approach ,53,50,3
1960,Damaged beyond repair,5,Convair,CV-440-75,Training,Sweden,Takeoff ,4,0,4
1960,Damaged beyond repair,5,Convair,CV-580,Domestic Scheduled Passenger,United States of America,Approach ,92,47,45
1960,Damaged beyond repair,5,Convair,CV-580,Domestic Scheduled Passenger,United States of America,En route ,38,38,0
1960,Damaged beyond repair,5,Convair,CV-580,Executive,United States of America,Approach ,4,0,4
1960,Damaged beyond repair,5,Convair,CV-580,Training,United States of America,Landing ,4,0,4
1960,Damaged beyond repair,5,Convair,CV-640,International Scheduled Passenger,Puerto Rico,Landing ,28,0,28
1960,Damaged beyond repair,5,Convair,CV-880-22-1,Domestic Scheduled Passenger,United States of America,Approach ,82,70,12
1960,Damaged beyond repair,5,Convair,CV-880-22-1,Training,United States of America,Initial climb ,4,4,0
1960,Damaged beyond repair,5,Convair,CV-880-22-1,Training,United States of America,Takeoff ,4,0,4
1960,Damaged beyond repair,5,Convair,CV-880-22M-22,International Scheduled Passenger,Hong Kong,Takeoff ,127,1,126
1960,Damaged beyond repair,5,Convair,CV-880-22M-22,Training,Japan,Landing ,6,0,6
1960,Damaged beyond repair,5,Convair,CV-880-22M-22,Training,Japan,Takeoff ,5,5,0
1960,Damaged beyond repair,5,Convair,CV-880-22M-22,Training,United States of America,Takeoff ,5,3,2
1960,Damaged beyond repair,5,Convair,CV-990-30A-5 Coronado,-,United States of America,Standing ,0,0,0
1960,Damaged beyond repair,5,Convair,CV-990-30A-5 Coronado,International Scheduled Passenger,India,En route ,29,29,0
1960,Damaged beyond repair,5,Convair,R4Y-1Z (CV-340),Military passenger,United States of America,Landing ,8,0,8
1960,Damaged beyond repair,5,Convair,T-29A (CV-240),Military,Germany,Initial climb ,4,0,4
1960,Damaged beyond repair,5,Curtiss,BT-32C Condor II,Cargo,Costa Rica,En route ,5,5,0
1960,Damaged beyond repair,5,Curtiss,BT-32C Condor II,Cargo,Nicaragua,Approach ,2,2,0
1960,Damaged beyond repair,5,Curtiss,BT-32C Condor II,Domestic Scheduled Passenger,Democratic Republic Congo,Approach ,45,45,0
1960,Damaged beyond repair,5,Curtiss,BT-32C Condor II,Military,South Korea,En route ,15,15,0
1960,Damaged beyond repair,5,Curtiss,BT-32C Condor II,Unknown,Chile,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,BT-32C Condor II,Unknown,Nicaragua,Takeoff ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A Commando,Ferry/positioning,Jamaica,En route ,3,2,1
1960,Damaged beyond repair,5,Curtiss,C-46A Commando,Unknown,United States of America,Takeoff ,4,0,4
1960,Damaged beyond repair,5,Curtiss,C-46A-10-CU Commando,Unknown,Chile,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-15-CU Commando,Ferry/positioning,Atlantic Ocean,En route ,3,3,0
1960,Damaged beyond repair,5,Curtiss,C-46A-15-CU Commando,Unknown,Bolivia,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-15-CU Commando,Unknown,Brazil,Takeoff ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-1-CK,Unknown,Bolivia,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-20-CU Commando,Cargo,Bolivia,En route ,3,1,2
1960,Damaged beyond repair,5,Curtiss,C-46A-20-CU Commando,Cargo,United States of America,En route ,3,3,0
1960,Damaged beyond repair,5,Curtiss,C-46A-25-CU Commando,Unknown,Argentina,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-35-CU Commando,Cargo,Colombia,En route ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46A-35-CU Commando,Domestic Non Scheduled Passenger,Colombia,Landing ,29,0,29
1960,Damaged beyond repair,5,Curtiss,C-46A-35-CU Commando,Unknown,Cameroon,Unknown ,4,4,0
1960,Damaged beyond repair,5,Curtiss,C-46A-40-CU Commando,Cargo,Argentina,Landing ,4,0,4
1960,Damaged beyond repair,5,Curtiss,C-46A-40-CU Commando,Cargo,Brazil,Unknown ,6,1,5
1960,Damaged beyond repair,5,Curtiss,C-46A-40-CU Commando,Domestic Scheduled Passenger,Nicaragua,En route ,18,2,16
1960,Damaged beyond repair,5,Curtiss,C-46A-40-CU Commando,Unknown,Bolivia,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-40-CU Commando,Unknown,Brazil,Initial climb ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-40-CU Commando,Unknown,Brazil,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-45-CU Commando,-,United States of America,Standing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-45-CU Commando,Cargo,Argentina,Takeoff ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46A-45-CU Commando,Cargo,United States of America,Approach ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46A-45-CU Commando,Domestic Scheduled Passenger,Brazil,Landing ,54,0,54
1960,Damaged beyond repair,5,Curtiss,C-46A-45-CU Commando,Unknown,Argentina,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-45-CU Commando,Unknown,Bolivia,Takeoff ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-45-CU Commando,Unknown,Brazil,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-50-CU Commando,Cargo,Colombia,En route ,4,4,0
1960,Damaged beyond repair,5,Curtiss,C-46A-50-CU Commando,Domestic Scheduled Passenger,Brazil,En route ,13,13,0
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Cargo,Argentina,Unknown ,4,0,4
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Cargo,United States of America,Initial climb ,2,2,0
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Delivery,Puerto Rico,Approach ,5,5,0
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Domestic Scheduled Passenger,Argentina,Approach ,35,24,11
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Training,Brazil,Unknown ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Unknown,Brazil,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Unknown,Costa Rica,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Unknown,Nicaragua,Initial climb ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Unknown,Nicaragua,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-55-CK Commando,Unknown,Panama,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-5-CK Commando,Unknown,Bolivia,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46A-60-CK Commando,Cargo,Belize,Initial climb ,2,1,1
1960,Damaged beyond repair,5,Curtiss,C-46A-60-CK Commando,Cargo,Canada,Approach ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46A-60-CK Commando,Cargo,United States of America,En route ,2,2,0
1960,Damaged beyond repair,5,Curtiss,C-46A-60-CK Commando,Domestic Non Scheduled Passenger,Brazil,En route ,15,15,0
1960,Damaged beyond repair,5,Curtiss,C-46A-60-CS Commando,Domestic Scheduled Passenger,Colombia,Approach ,46,25,21
1960,Damaged beyond repair,5,Curtiss,C-46C Commando,Cargo,Brazil,Unknown ,3,3,0
1960,Damaged beyond repair,5,Curtiss,C-46C Commando,Domestic Scheduled Passenger,Canada,Landing ,51,0,51
1960,Damaged beyond repair,5,Curtiss,C-46C Commando,Passenger,Canada,Approach ,9,0,9
1960,Damaged beyond repair,5,Curtiss,C-46D-10-CU Commando,Domestic Scheduled Passenger,Colombia,Approach ,51,37,14
1960,Damaged beyond repair,5,Curtiss,C-46D-10-CU Commando,Domestic Scheduled Passenger,Taiwan,Initial climb ,57,57,0
1960,Damaged beyond repair,5,Curtiss,C-46D-10-CU Commando,Military,Panama,Takeoff ,9,9,0
1960,Damaged beyond repair,5,Curtiss,C-46D-10-CU Commando,Unknown,Brazil,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-15-CU Commando,Cargo,Bolivia,Takeoff ,6,6,0
1960,Damaged beyond repair,5,Curtiss,C-46D-15-CU Commando,Cargo,Chile,Unknown ,5,5,0
1960,Damaged beyond repair,5,Curtiss,C-46D-15-CU Commando,Military,Japan,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-15-CU Commando,Military,Japan,Unknown ,22,0,22
1960,Damaged beyond repair,5,Curtiss,C-46D-15-CU Commando,Test,Brazil,Initial climb ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-15-CU Commando,Unknown,Democratic Republic Congo,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-15-CU Commando,Unknown,Peru,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-20-CU Commando,Cargo,Argentina,Landing ,6,0,6
1960,Damaged beyond repair,5,Curtiss,C-46D-20-CU Commando,Military,Laos,Maneuvering ,6,6,0
1960,Damaged beyond repair,5,Curtiss,C-46D-20-CU Commando,Unknown,Laos,En route ,6,0,6
1960,Damaged beyond repair,5,Curtiss,C-46D-20-CU Commando,Unknown,Vietnam,Takeoff ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-20-CU Commando,Unknown,Vietnam,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-5-CU Commando,Cargo,Colombia,Takeoff ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46D-5-CU Commando,Cargo,Honduras,Initial climb ,2,2,0
1960,Damaged beyond repair,5,Curtiss,C-46D-5-CU Commando,Cargo,United States of America,En route ,3,0,3
1960,Damaged beyond repair,5,Curtiss,C-46D-5-CU Commando,Unknown,Brazil,Approach ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46D-5-CU Commando,Unknown,Mexico,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46E-1-CS Commando,Cargo,Canada,En route ,2,2,0
1960,Damaged beyond repair,5,Curtiss,C-46F Commando,Unknown,Peru,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46F Commando,Unknown,Venezuela,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,-,United States of America,Standing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,Argentina,En route ,10,10,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,Bahamas,En route ,2,2,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,Honduras,Takeoff ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,Iceland,Takeoff ,2,0,2
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,Laos,Maneuvering ,12,12,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,Paraguay,Unknown ,2,2,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,United States of America,Approach ,6,3,3
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,United States of America,En route ,2,1,1
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,United States of America,Takeoff ,4,2,2
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Cargo,Venezuela,En route ,4,1,3
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Domestic Non Scheduled Passenger,Argentina,Landing ,16,1,15
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Domestic Non Scheduled Passenger,United States of America,Initial climb ,48,22,26
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Unknown,Bolivia,Initial climb ,4,4,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Unknown,Bolivia,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Unknown,Central African Republic,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Unknown,Laos,Unknown ,3,2,1
1960,Damaged beyond repair,5,Curtiss,C-46F-1-CU Commando,Unknown,Paraguay,Unknown ,0,0,0
1960,Damaged beyond repair,5,Curtiss,C-46R Commando,Cargo,Colombia,En route ,4,4,0
1960,Damaged beyond repair,5,Curtiss,C-46R Commando,Cargo,United States of America,Landing ,2,0,2
1960,Damaged beyond repair,5,Curtiss,CW-20T (C-46),Unknown,Democratic Republic Congo,Landing ,0,0,0
1960,Damaged beyond repair,5,Curtiss,CW-20T (C-46),Unknown,Democratic Republic Congo,Takeoff ,0,0,0
1960,Damaged beyond repair,5,Dassault,Falcon 20C,Executive,United States of America,Approach ,6,6,0
1960,Damaged beyond repair,5,Dassault,Falcon 20C,Unknown,Canada,Approach ,7,0,7
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Domestic Non Scheduled Passenger,Greenland,En route ,6,1,5
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Domestic Scheduled Passenger,Philippines,En route ,11,11,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Australia,Landing ,0,0,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Canada,Unknown ,0,0,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Chile,Unknown ,4,4,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,India,Maneuvering ,0,0,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,India,Unknown ,6,6,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Malaysia,Unknown ,9,1,8
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Papua New Guinea,Landing ,4,0,4
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Puerto Rico,Unknown ,0,0,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,United States of America,En route ,6,6,0
1960,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,United States of America,Takeoff ,20,5,15
